HOMERcalled.RefSeq.ID,SH.1.promoter.count,SH.1.promoter.50bp,SH.1.promoter.density,SH.1.promoter.StartSite,SH.1.body.count,SH.1.mapped.length,SH.1.body.density,SH.1.body.StartSite,SH.1.pausing.ratio,SH.2.promoter.count,SH.2.promoter.50bp,SH.2.promoter.density,SH.2.promoter.StartSite,SH.2.body.count,SH.2.mapped.length,SH.2.body.density,SH.2.body.StartSite,SH.2.pausing.ratio,SH-1-Pausing-pValue,SH-2-Pausing-pValue,SH-1-2-Change-pValue
NM_001170953,497,50,9.94,68460039,1382,15616,0.088498975,68461009,112.3176845,573,50,11.46,68460039,1410,16354,0.086217439,68461009,132.9197447,5.95E-153,9.69E-180,0.344224896
NM_026440,497,50,9.94,68460039,1382,15616,0.088498975,68461009,112.3176845,573,50,11.46,68460039,1410,16354,0.086217439,68461009,132.9197447,5.95E-153,9.69E-180,0.344224896
NM_172462,421,50,8.42,130175933,409,6388,0.064026299,130174963,131.5084597,502,50,10.04,130175933,408,7284,0.05601318,130174963,179.2435294,2.74E-145,1.09E-179,0.285900637
NM_009853,626,50,12.52,69479734,141,667,0.211394303,69478564,59.2258156,542,50,10.84,69479729,121,577,0.209705373,69478564,51.69157025,2.93E-214,1.49E-178,1
NM_007668,566,50,11.32,23929318,215,3211,0.066957334,23928348,169.0628837,472,50,9.44,23929318,201,2948,0.068181818,23928348,138.4533333,9.03E-220,3.29E-178,0.695511574
NR_028329,661,50,13.22,85048738,139,1041,0.133525456,85049668,99.00733813,472,50,9.44,85048733,120,1235,0.097165992,85049668,97.15333333,8.77E-250,5.78E-177,0.508022133
NM_009396,1100,50,22,112680872,3949,10837,0.364399742,112681872,60.37325905,667,50,13.34,112680867,3968,10879,0.364739406,112681872,36.57405746,1.1804170462334e-316,2.12E-176,1.95E-18
NM_019419,667,50,13.34,125273094,1622,7706,0.210485336,125272139,63.37733662,582,50,11.64,125273094,1220,7677,0.158916243,125272139,73.24613115,2.39E-197,2.76E-176,0.174562137
NM_010028,758,50,15.16,12858158,2498,10214,0.244566282,12859148,61.98728583,633,50,12.66,12858158,2686,10493,0.255980177,12859148,49.45695458,1.54E-219,4.50E-176,0.000912925
NM_172571,671,50,13.42,116029427,2181,17357,0.125655355,116028492,106.8000642,582,50,11.64,116029427,2108,17858,0.118042334,116028492,98.6086907,5.71E-204,1.63E-173,0.352609583
NM_028810,586,50,11.72,51004631,2932,16193,0.181065893,51003631,64.72781719,643,50,12.86,51004631,4849,16837,0.287996674,51003631,44.65329346,1.14E-166,1.95E-173,6.47E-09
NM_198011,693,50,13.86,134537145,100,1161,0.086132644,134536135,160.9146,476,50,9.52,134537155,115,972,0.118312757,134536135,80.46469565,5.96E-284,5.20E-173,0.009386245
NM_007707,793,50,15.86,117830505,313,1887,0.165871754,117829680,95.61603834,560,50,11.2,117830500,465,1958,0.237487232,117829680,47.16043011,1.45E-288,5.60E-173,1.16E-13
NM_027862,752,50,15.04,115281203,275,2227,0.123484508,115280233,121.7966545,495,50,9.9,115281218,277,2296,0.120644599,115280233,82.05920578,2.31E-283,2.04E-172,0.001210048
NM_001252470,577,50,11.54,52230121,1080,9981,0.108205591,52229221,106.6488333,557,50,11.14,52230121,1279,10907,0.117264142,52229221,94.9992025,3.91E-183,2.41E-172,0.049047323
NM_153679,577,50,11.54,52230121,1080,9981,0.108205591,52229221,106.6488333,557,50,11.14,52230121,1279,10907,0.117264142,52229221,94.9992025,3.91E-183,2.41E-172,0.049047323
NM_001172205,342,50,6.84,36364598,889,9285,0.095745827,36365578,71.43914511,497,50,9.94,36364598,509,7773,0.065483082,36365578,151.7949312,1.18E-101,7.43E-172,7.80E-23
NM_001172206,342,50,6.84,36364598,889,9285,0.095745827,36365578,71.43914511,497,50,9.94,36364598,509,7773,0.065483082,36365578,151.7949312,1.18E-101,7.43E-172,7.80E-23
NM_145996,342,50,6.84,36364598,889,9285,0.095745827,36365578,71.43914511,497,50,9.94,36364598,509,7773,0.065483082,36365578,151.7949312,1.18E-101,7.43E-172,7.80E-23
NR_033310,342,50,6.84,36364598,889,9285,0.095745827,36365578,71.43914511,497,50,9.94,36364598,509,7773,0.065483082,36365578,151.7949312,1.18E-101,7.43E-172,7.80E-23
NM_020507,616,50,12.32,81688676,1031,7089,0.145436592,81687756,84.71045587,541,50,10.82,81688706,857,7107,0.120585338,81687756,89.72898483,9.70E-193,4.69E-171,0.803571189
NM_016676,755,50,15.1,3309914,4423,42548,0.103953182,3308969,145.2576984,584,50,11.68,3309914,4455,43852,0.101591718,3308969,114.9700022,7.31E-226,5.05E-170,0.000321516
NM_013765,829,50,16.58,128063532,618,804,0.768656716,128062562,21.57009709,672,50,13.44,128063562,561,840,0.667857143,128062562,20.12406417,2.72E-214,7.27E-170,0.453117979
NM_001160043,514,50,10.28,120597585,105,1637,0.064141723,120596610,160.2700952,459,50,9.18,120597580,172,1923,0.089443578,120596610,102.6345349,6.67E-209,2.13E-169,0.000449229
NM_028457,514,50,10.28,120597585,105,1637,0.064141723,120596610,160.2700952,459,50,9.18,120597580,172,1923,0.089443578,120596610,102.6345349,6.67E-209,2.13E-169,0.000449229
NM_025389,807,50,16.14,120460030,1197,6925,0.172851986,120460735,93.37468672,548,50,10.96,120460025,1002,7060,0.141926346,120460735,77.22315369,6.17E-259,5.10E-169,0.034696307
NR_003270,645,50,12.9,131909586,466,737,0.63229308,131908601,20.40193133,650,50,13,131909586,434,721,0.601941748,131908601,21.59677419,1.22E-163,1.31E-168,0.72393146
NM_172463,481,50,9.62,95132414,3557,37378,0.09516293,95133474,101.0897835,611,50,12.22,95132414,8804,49493,0.177883741,95133474,68.69655384,2.85E-140,1.90E-168,1.46E-21
NM_001160181,585,50,11.7,157888046,1476,9305,0.158624395,157888991,73.75914634,567,50,11.34,157888041,1577,10031,0.157212641,157888991,72.13160431,1.51E-175,6.19E-168,0.480231611
NM_022329,585,50,11.7,157888046,1476,9305,0.158624395,157888991,73.75914634,567,50,11.34,157888041,1577,10031,0.157212641,157888991,72.13160431,1.51E-175,6.19E-168,0.480231611
NM_001038230,802,50,16.04,120460031,1156,6814,0.169650719,120460846,94.54719723,539,50,10.78,120460026,968,6949,0.139300619,120460846,77.38659091,3.74E-258,2.50E-166,0.024979781
NM_133662,1176,50,23.52,35958628,457,199,2.296482412,35959658,10.24175055,1112,50,22.24,35958623,563,199,2.829145729,35959658,7.861030195,1.53E-202,5.84E-166,0.008247947
NM_146154,794,50,15.88,132399004,971,10970,0.088514129,132398084,179.4063852,508,50,10.16,132399004,825,10533,0.078325263,132398084,129.7154909,6.42E-271,1.68E-165,0.002963623
NM_008274,422,50,8.44,74513147,191,1526,0.125163827,74514087,67.43162304,478,50,9.56,74513137,220,1605,0.137071651,74514087,69.74454545,1.47E-145,7.37E-165,1
NM_011400,702,50,14.04,118781405,3006,22173,0.135570288,118782350,103.562515,564,50,11.28,118781405,2946,23275,0.126573577,118782350,89.11812627,1.09E-209,1.00E-163,0.019513217
NM_178882,656,50,13.12,95721892,389,5587,0.069625917,95722817,188.4355784,454,50,9.08,95721877,355,6159,0.057639227,95722817,157.5316056,7.80E-245,8.31E-161,0.044030217
NM_009089,1405,50,28.1,69572075,2814,18442,0.152586487,69570725,184.1578536,546,50,10.92,69572075,2501,18260,0.136966046,69570725,79.72778888,0,2.32E-159,8.77E-46
NM_011034,562,50,11.24,116358219,4263,11705,0.364203332,116359204,30.8618813,610,50,12.2,116358204,4153,12158,0.341585787,116359204,35.71577173,4.16E-143,3.12E-159,0.332464853
NM_025797,495,50,9.9,85020796,1026,16015,0.064064939,85021806,154.5307018,505,50,10.1,85020796,1228,18194,0.067494778,85021806,149.6412052,1.94E-158,4.59E-159,0.192888453
NM_031403,523,50,10.46,99476253,475,4818,0.098588626,99477218,106.0974316,462,50,9.24,99476233,415,5289,0.078464738,99477218,117.7599036,2.96E-178,7.64E-159,1
NM_021313,483,50,9.66,74647926,388,4512,0.085992908,74646971,112.3348454,443,50,8.86,74647931,336,4689,0.07165707,74646971,123.6444643,1.44E-166,9.01E-156,0.868342607
NM_145552,576,50,11.52,124707303,1500,15769,0.095123343,124708258,121.10592,504,50,10.08,124707298,1475,17866,0.082559051,124708258,122.0944271,2.86E-178,2.26E-154,0.367509757
NM_025348,453,50,9.06,3569010,70,1086,0.064456722,3569975,140.5594286,399,50,7.98,3569005,85,1212,0.070132013,3569975,113.7854118,4.58E-182,2.39E-154,0.316958565
NM_026553,392,50,7.84,5088588,199,1909,0.104243059,5089538,75.20884422,434,50,8.68,5088578,218,2282,0.095530237,5089538,90.8612844,6.92E-136,5.96E-154,1
NM_145622,332,50,6.64,67829660,714,7723,0.09245112,67829110,71.82173669,473,50,9.46,67829665,709,8285,0.085576343,67829110,110.5445698,2.56E-100,2.90E-153,0.001477891
NM_172749,438,50,8.76,135020765,504,5381,0.093662888,135022215,93.52690476,465,50,9.3,135020750,528,5606,0.094184802,135022215,98.74204545,2.72E-143,4.83E-153,1
NM_001163434,608,50,12.16,34627610,849,3091,0.274668392,34628610,44.27156655,518,50,10.36,34627610,759,3243,0.234042553,34628610,44.26545455,1.22E-179,1.27E-152,0.855657784
NM_022310,608,50,12.16,34627610,849,3091,0.274668392,34628610,44.27156655,518,50,10.36,34627610,759,3243,0.234042553,34628610,44.26545455,1.22E-179,1.27E-152,0.855657784
NM_026908,484,50,9.68,60059853,1471,30433,0.048335688,60060818,200.2661047,476,50,9.52,60059848,1197,30560,0.039168848,60060818,243.0502924,8.84E-153,1.62E-152,0.096141247
NM_178632,595,50,11.9,193399663,1641,24732,0.066351286,193400613,179.3484461,493,50,9.86,193399658,1760,28094,0.062646829,193400613,157.39025,5.19E-187,9.07E-152,0.004544209
NM_145360,1003,50,20.06,8885252,914,3422,0.267095266,8885852,75.10428884,465,50,9.3,8885237,425,3025,0.140495868,8885852,66.19411765,0,7.35E-151,1
NM_001048061,696,50,13.92,51420353,2782,5627,0.49440199,51419383,28.15522646,581,50,11.62,51420353,2174,5549,0.391782303,51419383,29.65932843,2.07E-178,1.48E-150,0.641501362
NM_010448,696,50,13.92,51420353,2782,5627,0.49440199,51419383,28.15522646,581,50,11.62,51420353,2174,5549,0.391782303,51419383,29.65932843,2.07E-178,1.48E-150,0.641501362
NM_001037913,568,50,11.36,43506282,67,1055,0.063507109,43507237,178.8776119,372,50,7.44,43506277,58,1128,0.05141844,43507237,144.6951724,1.98E-236,2.97E-150,0.449869808
NR_040318,543,50,10.86,153171211,608,3153,0.192832223,153170546,56.31838816,476,50,9.52,153171211,531,3291,0.161349134,153170546,59.00248588,7.35E-169,5.88E-149,1
NM_009156,859,50,17.18,16507660,535,3183,0.168080427,16506720,102.212972,458,50,9.16,16507660,408,3105,0.131400966,16506720,69.71029412,3.53E-302,6.66E-149,0.001223127
NM_028040,675,50,13.5,35075491,339,4564,0.07427695,35076466,181.7522124,415,50,8.3,35075481,295,4729,0.062381053,35076466,133.0532203,9.20E-256,3.49E-148,0.010813344
NM_001037726,409,50,8.18,64579433,3874,41143,0.094159395,64580378,86.87396489,507,50,10.14,64579433,3751,43650,0.085933562,64580378,117.9981338,5.71E-117,4.07E-148,0.008253787
NM_009952,409,50,8.18,64579433,3874,41143,0.094159395,64580378,86.87396489,507,50,10.14,64579433,3751,43650,0.085933562,64580378,117.9981338,5.71E-117,4.07E-148,0.008253787
NM_133828,409,50,8.18,64579433,3874,41143,0.094159395,64580378,86.87396489,507,50,10.14,64579433,3751,43650,0.085933562,64580378,117.9981338,5.71E-117,4.07E-148,0.008253787
NR_038073,505,50,10.1,35713099,2335,3824,0.610617155,35714064,16.5406424,599,50,11.98,35713059,2028,3856,0.52593361,35714064,22.77854043,6.05E-114,8.82E-148,0.000191628
NM_026456,458,50,9.16,16646931,1147,10011,0.114573969,16645946,79.94835222,481,50,9.62,16646961,1081,10151,0.106491971,16645946,90.33544866,1.78E-138,1.95E-147,0.489210141
NM_011291,811,50,16.22,16094489,888,1765,0.503116147,16093514,32.23907658,557,50,11.14,16094489,763,1746,0.436998855,16093514,25.49205767,1.87E-229,2.24E-147,0.030269481
NR_024068,486,50,9.72,26495764,763,1998,0.381881882,26494764,25.45289646,518,50,10.36,26495764,630,2043,0.308370044,26494764,33.596,1.42E-128,2.40E-147,0.027030502
NM_008622,483,50,9.66,31456510,942,8404,0.112089481,31455615,86.1811465,477,50,9.54,31456570,997,8910,0.111896745,31455615,85.25717151,1.47E-150,3.07E-147,0.72393146
NM_001252469,470,50,9.4,35272444,1141,7962,0.143305702,35273659,65.59404032,491,50,9.82,35272444,1161,8295,0.139963834,35273659,70.16098191,6.35E-140,5.11E-147,0.96332152
NM_001033355,730,50,14.6,30769014,2394,27910,0.085775708,30769974,170.2113617,487,50,9.74,30768999,2111,27314,0.077286373,30769974,126.0248034,2.07E-226,4.29E-146,0.000693114
NM_001167872,730,50,14.6,30769014,2394,27910,0.085775708,30769974,170.2113617,487,50,9.74,30768999,2111,27314,0.077286373,30769974,126.0248034,2.07E-226,4.29E-146,0.000693114
NM_001167873,730,50,14.6,30769014,2394,27910,0.085775708,30769974,170.2113617,487,50,9.74,30768999,2111,27314,0.077286373,30769974,126.0248034,2.07E-226,4.29E-146,0.000693114
NM_029293,400,50,8,25430371,21,372,0.056451613,25429391,141.7142857,408,50,8.16,25430371,27,353,0.076487252,25429391,106.6844444,3.03E-149,8.98E-146,0.791549082
NM_010436,962,50,19.24,44142773,680,359,1.894150418,44143798,10.15758824,766,50,15.32,44142773,515,359,1.43454039,44143798,10.67937864,3.12E-178,2.60E-145,0.832630381
NM_133779,533,50,10.66,164323060,303,5000,0.0606,164324025,175.9075908,406,50,8.12,164323060,284,5038,0.056371576,164324025,144.0442254,4.30E-199,4.17E-145,0.239473589
NM_007842,636,50,12.72,155334775,8786,28092,0.312758081,155333790,40.67041202,560,50,11.2,155334775,8894,29019,0.306488852,155333790,36.54292782,1.25E-166,8.91E-145,0.127951687
NM_027388,443,50,8.86,84693757,270,2328,0.115979381,84692697,76.39288889,403,50,8.06,84693757,200,2373,0.0842815,84692697,95.6319,2.25E-151,1.25E-144,0.324092496
NM_001033236,389,50,7.78,70683965,355,3441,0.103167684,70683015,75.41121127,417,50,8.34,70683965,284,3127,0.090821874,70683015,91.82809859,2.16E-127,5.62E-144,0.06325503
NM_009344,679,50,13.58,110943622,508,982,0.517311609,110944342,26.25110236,553,50,11.06,110943622,541,1079,0.501390176,110944342,22.05866913,6.90E-186,1.62E-143,0.021448413
NM_001252468,460,50,9.2,35272443,1314,8435,0.15577949,35273123,59.05783866,485,50,9.7,35272443,1313,8804,0.149136756,35273123,65.04097487,1.54E-134,3.85E-143,0.816815009
NM_057171,460,50,9.2,35272443,1314,8435,0.15577949,35273123,59.05783866,485,50,9.7,35272443,1313,8804,0.149136756,35273123,65.04097487,1.54E-134,3.85E-143,0.816815009
NM_133854,509,50,10.18,90294625,202,1583,0.127605812,90293935,79.77693069,431,50,8.62,90294625,256,1781,0.143739472,90293935,59.96960938,1.06E-180,3.72E-142,0.008812593
NM_008160,483,50,9.66,108241606,62,257,0.241245136,108242411,40.04225806,501,50,10.02,108241596,70,263,0.266159696,108242411,37.64657143,3.64E-138,4.56E-142,0.9401886
NM_001081094,473,50,9.46,145239207,1130,15300,0.073856209,145240172,128.0867257,454,50,9.08,145239197,1125,16857,0.066737854,145240172,136.05472,7.19E-149,7.18E-142,0.903347159
NM_025825,551,50,11.02,85048587,2746,27678,0.099212371,85047622,111.074858,487,50,9.74,85048592,2910,30520,0.095347313,85047622,102.1528522,1.82E-163,9.52E-142,0.068291272
NM_001077636,443,50,8.86,84693757,288,2411,0.119452509,84692787,74.17173611,403,50,8.06,84693757,222,2428,0.091433278,84692787,88.15171171,9.25E-150,9.07E-141,0.44616656
NM_026467,590,50,11.8,66793965,267,1666,0.160264106,66794925,73.62846442,442,50,8.84,66793960,317,1861,0.170338528,66794925,51.89665615,2.00E-205,1.47E-140,0.000380817
NM_173014,407,50,8.14,95379254,1127,22818,0.049390832,95380249,164.8079148,447,50,8.94,95379249,1362,27644,0.049269281,95380249,181.4518062,1.25E-128,1.76E-140,0.572220908
NM_025648,429,50,8.58,87380905,578,6835,0.08456474,87381885,101.4607266,426,50,8.52,87380905,560,7182,0.07797271,87381885,109.269,4.44E-140,2.66E-139,0.976313974
NM_008986,679,50,13.58,100831916,2210,11062,0.199783041,100830931,67.97373756,492,50,9.84,100831931,2053,11395,0.18016674,100830931,54.61607404,8.46E-199,5.75E-139,0.00393932
NM_001164100,432,50,8.64,53217286,1743,38119,0.045725229,53218246,188.9547676,451,50,9.02,53217286,1854,42369,0.043758408,53218246,206.1318123,6.68E-133,1.23E-138,0.991671719
NM_172086,818,50,16.36,115758761,1042,1983,0.525466465,115757761,31.13424184,539,50,10.78,115758761,899,1930,0.465803109,115757761,23.14282536,1.43E-227,1.79E-138,0.003809111
NM_009735,748,50,14.96,121973433,746,3833,0.19462562,121974423,76.86552279,463,50,9.26,121973433,707,3967,0.178220318,121974423,51.95816124,1.58E-244,3.67E-138,6.18E-06
NM_016714,470,50,9.4,84753858,2002,15026,0.133235725,84754858,70.55164835,464,50,9.28,84753853,1576,14467,0.108937582,84754858,85.18639594,2.54E-136,4.81E-138,0.02714905
NR_001463,471,50,9.42,100678557,2162,16838,0.128400048,100677572,73.36445883,467,50,9.34,100678557,1775,16233,0.109345161,100677572,85.41758873,5.79E-136,8.09E-138,0.081082339
NR_001570,471,50,9.42,100678557,2162,16838,0.128400048,100677572,73.36445883,467,50,9.34,100678557,1775,16233,0.109345161,100677572,85.41758873,5.79E-136,8.09E-138,0.081082339
NM_023305,485,50,9.7,41296094,2223,25687,0.08654183,41297029,112.0845254,464,50,9.28,41296089,2357,27556,0.085534911,41297029,108.4937123,4.13E-145,1.95E-137,0.460119934
NM_001242389,467,50,9.34,57388939,711,8744,0.0813129,57389874,114.8649226,421,50,8.42,57388939,609,8871,0.068650659,57389874,122.6499507,4.54E-151,2.06E-137,0.861416764
NM_001242390,467,50,9.34,57388939,711,8744,0.0813129,57389874,114.8649226,421,50,8.42,57388939,609,8871,0.068650659,57389874,122.6499507,4.54E-151,2.06E-137,0.861416764
NM_001242391,467,50,9.34,57388939,711,8744,0.0813129,57389874,114.8649226,421,50,8.42,57388939,609,8871,0.068650659,57389874,122.6499507,4.54E-151,2.06E-137,0.861416764
NM_134125,467,50,9.34,57388939,711,8744,0.0813129,57389874,114.8649226,421,50,8.42,57388939,609,8871,0.068650659,57389874,122.6499507,4.54E-151,2.06E-137,0.861416764
NM_010744,413,50,8.26,21314305,96,1179,0.081424936,21313630,101.443125,358,50,7.16,21314315,76,1157,0.065687122,21313630,109.0015789,3.83E-156,2.15E-137,0.885724115
NM_010495,985,50,19.7,152561985,109,137,0.795620438,152563010,24.76055046,853,50,17.06,152561985,219,137,1.598540146,152563010,10.67223744,1.02E-214,2.59E-137,1.71E-09
NM_023794,695,50,13.9,22439623,4611,41358,0.111489917,22438643,124.6749512,481,50,9.62,22439623,4407,42879,0.102777583,22438643,93.60017699,8.81E-206,2.61E-137,1.72E-05
NM_001042634,705,50,14.1,58480872,3013,9842,0.306136964,58479932,46.05781613,530,50,10.6,58480877,3406,10186,0.334380522,58479932,31.70041104,1.23E-194,7.33E-137,1.22E-08
NR_027853,705,50,14.1,58480872,3013,9842,0.306136964,58479932,46.05781613,530,50,10.6,58480877,3406,10186,0.334380522,58479932,31.70041104,1.23E-194,7.33E-137,1.22E-08
NR_027854,705,50,14.1,58480872,3013,9842,0.306136964,58479932,46.05781613,530,50,10.6,58480877,3406,10186,0.334380522,58479932,31.70041104,1.23E-194,7.33E-137,1.22E-08
NM_053071,338,50,6.76,35867916,399,3600,0.110833333,35867001,60.9924812,428,50,8.56,35867921,491,4270,0.11498829,35867001,74.44236253,5.06E-106,9.07E-137,0.985295304
NM_033477,421,50,8.42,35263372,39,826,0.047215496,35264347,178.3312821,345,50,6.9,35263362,51,917,0.05561614,35264347,124.0647059,9.22E-175,2.46E-136,0.218238099
NM_153562,379,50,7.58,87734067,418,4464,0.093637993,87733117,80.95004785,421,50,8.42,87734072,504,5052,0.09976247,87733117,84.40047619,5.06E-123,2.65E-136,0.747247219
NM_001142950,654,50,13.08,64676131,1592,12827,0.124113199,64675211,105.3876633,449,50,8.98,64676156,1248,12261,0.101786151,64675211,88.22418269,4.91E-202,1.51E-135,0.285900637
NM_027350,654,50,13.08,64676131,1592,12827,0.124113199,64675211,105.3876633,449,50,8.98,64676156,1248,12261,0.101786151,64675211,88.22418269,4.91E-202,1.51E-135,0.285900637
NM_010233,639,50,12.78,71699730,10950,58174,0.188228418,71698745,67.89623014,524,50,10.48,71699735,16164,61742,0.261799099,71698745,40.03069537,2.59E-176,3.69E-135,9.41E-20
NM_011664,1456,50,29.12,62365081,76,80,0.95,62366006,30.65263158,676,50,13.52,62365061,77,119,0.647058824,62366006,20.89454545,3.34E-271,3.34E-134,0.000195821
NR_027874,597,50,11.94,144090977,306,2145,0.142657343,144091987,83.69705882,436,50,8.72,144090977,398,2195,0.181321185,144091987,48.09145729,5.83E-209,4.19E-134,5.90E-07
NM_009266,457,50,9.14,134417573,175,978,0.178936605,134416573,51.07954286,410,50,8.2,134417573,163,978,0.166666667,134416573,49.2,3.32E-150,1.61E-133,0.981674776
NM_027412,511,50,10.22,8894249,681,6288,0.108301527,8892784,94.3661674,420,50,8.4,8894274,626,6763,0.092562472,8892784,90.74952077,4.78E-166,1.84E-133,0.525088044
NM_178598,730,50,14.6,174430467,1057,5213,0.202762325,174431377,72.00548723,444,50,8.88,174430462,787,5122,0.153650918,174431377,57.7933418,1.50E-228,3.95E-133,0.075629535
NM_019940,539,50,10.78,24993128,1005,9096,0.110488127,24992168,97.56704478,434,50,8.68,24993128,998,9505,0.10499737,24992168,82.66873747,2.61E-170,4.53E-133,0.069709708
